Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
monalisa-orm,com.tsc9526.monalisa.orm.dao,$SelectForExample,excludeBlobs,4,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dao,$SelectForExample,setCacheTime,4,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dao,$SelectForExample,setCacheTag,4,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dao,$SelectForExample,count,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dao,$SelectForExample,selectOne,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dao,$SelectForExample,select,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dao,$SelectForExample,select,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dao,$SelectForExample,selectPage,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dao,Update,Update,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dao,Update,getModel,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dao,Update,set,4,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dao,Update,use,4,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dao,Update,db,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dao,Update,update,5,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dao,Update,updateBy,5,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dao,Update,updateByVersion,5,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dao,Update,update,5,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dao,Update,updateByExample,6,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dao,Update,updateForExample,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dao,Update,UpdateForExample,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dao,Update,set,4,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dao,Update,update,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dao,UpdateForExample,UpdateForExample,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dao,UpdateForExample,set,4,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dao,UpdateForExample,update,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,C3p0DataSource,8,3,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,setProperties,19,4,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,getConnection,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,getConnection,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,getLogWriter,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,setLogWriter,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,setLoginTimeout,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,getLoginTimeout,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,getParentLogger,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,unwrap,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,isWrapperFor,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,close,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,setUrl,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,setDriver,8,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,setUsername,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,setPassword,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,setIdleValidationQuery,4,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,ConfigClass,getConfigProperties,0,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,ConfigClass,isCfgChanged,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,ConfigClass,getKey,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,ConfigClass,getPoolKey,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,ConfigClass,getKey,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,ConfigClass,getPoolKey,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,getInstance,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,shutdown,4,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,DataSourceManager,7,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,registerShutdown,23,3,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,run,18,3,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,shutdownMysqlThreads,15,2,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,registerDialect,4,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,registerDialect,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,unregisterDialect,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,getDBConfig,12,3,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,getDBConfig,10,3,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,getDBConfig,8,2,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,getDBConfig,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,getDBConfig,8,2,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,findDbConfig,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,putDBConfig,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,getDataSource,6,2,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,getDialect,7,2,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,getDialect,11,4,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,DBConfig,2,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,DBConfig,5,1,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getCfg,6,2,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getByConfigName,18,3,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,init,6,2,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,init,5,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getDialect,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getOwner,4,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getSchema,7,2,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getKey,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getDb,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,delayClose,4,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getDataSource,22,6,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,tryLoadDriverLib,5,2,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,finalize,4,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,close,15,4,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,toString,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,createRecord,5,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,createQuery,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,select,4,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,select,4,1,4
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,select,4,1,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,select,4,1,5
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,selectOne,4,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,selectOne,4,1,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,selectPage,4,1,4
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,selectPage,4,1,5
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,execute,4,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,executeBatch,4,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,executeBatch,5,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,batchInsert,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,batchReplace,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,batchUpdate,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,batchDelete,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,batchOpModels,26,6,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,execute,21,6,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,tableExist,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,tableExist,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getTables,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getTables,23,2,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,fromClass,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,fromDB,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,fromJdbcUrl,5,1,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,createDB,67,1,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,annotationType,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,url,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,driver,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,catalog,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,schema,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,username,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,password,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,dbs,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,dbsAuthUsers,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,tables,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,partitions,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,mapping,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,modelClass,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,modelListener,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,datasourceClass,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,key,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,configName,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,configFile,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,configClass,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,properties,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,Host,19,4,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,initDBConfig,19,4,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getConfig,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,init,36,6,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,setProperty,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,resetProperties,4,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,loadProperties,58,12,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,copyProperties,11,3,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,processUrlHosts,14,3,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,loadCfgFromClassResource,23,4,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,loadCfgFromFile,45,10,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,findConfigFile,20,4,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,findCfgBasePath,33,6,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,loadCfg,15,2,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getValue,23,7,4
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getProperty,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,parseFilePath,5,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getProperty,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getProperty,9,2,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getPropertyOfDB,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getPropertyOfDB,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getPropertyOfDB,9,2,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getPoolProperties,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getVarProperties,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getPropertiesByPrefix,14,4,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getDbsProperties,18,5,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,isCfgFileChanged,28,10,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getMetaPartitions,7,2,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getPartition,8,3,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getPartition,10,2,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getCache,21,4,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getCache,6,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getCache,5,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getAnnotationClass,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getDb,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getKey,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getModelClass,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getDatasourceClass,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getUrl,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getDriver,6,2,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getCatalog,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getSchema,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getUsername,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getPassword,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getDbs,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getDbsAuthUsers,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getTables,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getPartitions,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getModelListener,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getMapping,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getConfigFile,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getConfigName,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getProperties,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getDbHosts,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getCfgFiles,10,3,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,DSI,16,3,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,equals,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,toString,17,3,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getDataSource,11,4,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getDataSourceFromConfigClass,31,6,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,instanceDataSource,11,3,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,CfgFile,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,Host,Host,19,4,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,Host,initDBConfig,19,4,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,Host,getConfig,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,init,36,6,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,setProperty,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,resetProperties,4,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,loadProperties,58,12,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,copyProperties,11,3,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,processUrlHosts,14,3,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,loadCfgFromClassResource,23,4,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,loadCfgFromFile,45,10,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,findConfigFile,20,4,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,findCfgBasePath,33,6,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,loadCfg,15,2,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getValue,23,7,4
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getProperty,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,parseFilePath,5,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getProperty,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getProperty,9,2,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getPropertyOfDB,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getPropertyOfDB,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getPropertyOfDB,9,2,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getPoolProperties,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getVarProperties,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getPropertiesByPrefix,14,4,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getDbsProperties,18,5,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,isCfgFileChanged,28,10,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getMetaPartitions,7,2,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getPartition,8,3,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getPartition,10,2,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getCache,21,4,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getCache,6,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getCache,5,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getAnnotationClass,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getDb,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getKey,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getModelClass,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getDatasourceClass,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getUrl,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getDriver,6,2,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getCatalog,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getSchema,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getUsername,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getPassword,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getDbs,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getDbsAuthUsers,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getTables,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getPartitions,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getModelListener,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getMapping,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getConfigFile,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getConfigName,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getProperties,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getDbHosts,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getCfgFiles,10,3,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DSI,DSI,16,3,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DSI,equals,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DSI,toString,17,3,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DSI,getDataSource,11,4,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DSI,getDataSourceFromConfigClass,31,6,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DSI,instanceDataSource,11,3,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CfgFile,CfgFile,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,getDbCfgProps,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,setDbCfgProps,5,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,SET_CFG_ROOT_PATH,7,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,SET_TMP_ROOT_PATH,8,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,DbProp,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,DbProp,7,2,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,DbProp,7,2,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,DbProp,7,2,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,getKey,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,getFullKey,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,getFullKey,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,getValue,15,5,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,getIntValue,9,2,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,getIntValue,14,3,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,getValue,7,2,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,getValue,10,2,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,DruidDataSource,8,3,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,setProperties,19,4,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,setIdleValidationQuery,5,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,getConnection,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,getConnection,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,getLogWriter,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,setLogWriter,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,setLoginTimeout,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,getLoginTimeout,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,getParentLogger,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,unwrap,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,isWrapperFor,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,close,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,setUrl,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,setDriver,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,setUsername,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,setPassword,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,PooledDataSource,setUrl,0,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,PooledDataSource,setDriver,0,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,PooledDataSource,setUsername,0,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,PooledDataSource,setPassword,0,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,PooledDataSource,setProperties,0,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,PooledDataSource,setIdleValidationQuery,0,1,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,SimpleDataSource,SimpleDataSource,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,SimpleDataSource,SimpleDataSource,21,3,2
monalisa-orm,com.tsc9526.monalisa.orm.datasource,SimpleDataSource,initConnections,18,4,1
