Project Name,Package Name,Type Name,Method Name,Code Smell
monalisa-orm,com.tsc9526.monalisa.tools,TaskThread,run,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.servlet,MelpServlet,getBodyBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.servlet,MelpServlet,getBodyBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.servlet,MelpServlet,getRequestRealIp,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpDate,getDate,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpHtml,escapeHtml,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpHtml,escapeHtml,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpHtml,escapeHtml,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpHtml,escapeHtml,Missing default
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpSQL,toSQL,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpSQL,appendStream,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpSQL,appendStream,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpSQL,appendReader,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpSQL,appendReader,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpSQL,escapeSqlValue,Missing default
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpSQL,setPreparedParameters,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpSQL,splitKeyWords,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpSQL,splitKeyWords,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpSQL,splitKeyWords,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpSQL,isStartByKeyWord,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,hexStringToBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,hexStringToBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,hexStringToBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,hexStringToBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,intToBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,intToBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,intToBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,intToBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,intToBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,intToBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,intToBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,intToBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,intToBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,intToBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,bytesToHexString,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,bytesToHexString,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,getCharWidth,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpString,getCharWidth,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.string,MelpTypes,isNumber,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.template,VarTemplate,getValue,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.template,VarTemplate,getValue,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.template,VarTemplate,getValue,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.template,VarTemplate,getValue,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.template,VarTemplate,getValue,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.template.jsp,Jsp,parseBody,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.validator,Validator,validate,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.xml,XMLObject,add,Complex Method
monalisa-orm,test.com.tsc9526.monalisa.orm.criteria,WhereTest,testRecordASC,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.orm.dao,UpdateTest,updateByIn,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dao,UpdateTest,execute,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.datasource,SimpleDataSourceTest,beforeClass,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.datasource,SimpleDataSourceTest,testConnectionsA,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.datasource,SimpleDataSourceTest,testConnectionsB,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.datasource,SimpleDataSourceTest,testConnectionsC,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.datasource,SimpleDataSourceTest,testConnections,Empty catch clause
monalisa-orm,test.com.tsc9526.monalisa.orm.datasource,SimpleDataSourceTest,testConnections,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.datasource,SimpleDataSourceTest,getConfigProperties,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.datasource,SimpleConfigB,getConfigProperties,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseRecordTest,testRecordChangeFields,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseRecordTest,testRecordChangeFields,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseRecordTest,testRecordTimestampLong,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseRecordTest,testRecordTimestampLong,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseRecordTest,testSaveOrUpdate,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseRecordTest,testSelectLimit,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseRecordTest,testSelectLimit,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseRecordTest,testSelectLimit,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseRecordTest,testSelectLimit,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseRecordTest,testSelectLimit,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseRecordTest,testTableFormat,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,setRecordId,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,setName,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,setTitle,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,setTsA,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,setVersion,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,setCreateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,setCreateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,setUpdateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,setUpdateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getRecordId,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getRecordId,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getRecordIdAsInt,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getName,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getName,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getTitle,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getTitle,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getTsA,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getTsA,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getVersion,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getVersion,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getVersionAsInt,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getCreateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getCreateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getCreateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getCreateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getUpdateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getUpdateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getUpdateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,BaseTable,getUpdateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,CriteriaTest,testParse,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,CriteriaTest,testParse,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,CriteriaTest,testParseNameCaseSensitive,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,CriteriaTest,testParseNameToJavaStyle,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,CriteriaTest,testParseNameToJavaStyle,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,CriteriaTest,testOrderByOne,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,CriteriaTest,testOrderByTwo,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,CriteriaTest,testOrderByTwo,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,CriteriaTest,testInsertOrUpdate,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,CriteriaTest,testInsertOrUpdate,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,CriteriaTest,testInsertOrUpdate,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,CriteriaTest,testInsert,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,CriteriaTest,testInsert,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,CriteriaTest,testSelect,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,CriteriaTest,testSelect,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.basic,CriteriaTest,testSelect,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,BatchQueryTest,testBatchSQL,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,BatchQueryTest,testBatchSQL,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,BatchQueryTest,testBatchSQL,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,BatchQueryTest,testBatchSQLWithException,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,BatchQueryTest,testBatchSQLWithException2,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,BatchQueryTest,testBatch,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,BatchQueryTest,testBatch,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,BatchQueryTest,testBatch,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,BatchQueryTest,testBatch,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,BatchQueryTest,testBatch,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,BatchQueryTest,testBatchWithException,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,ModelTest,testUpdateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,ModelTest,testPartition,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,MysqlRecordTest,getInitSqls,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,QueryAllResultsTest,testGetAllResults1,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,QueryAllResultsTest,testGetAllResults2,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,QueryAllResultsTest,testGetAllResults2,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,QueryAllResultsTest,testGetAllResults3,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,QueryAllResultsTest,testGetAllResults3,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.cases,QueryMultiTableTest,testSelect2,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mock,MockProcessingEnvironment,createProcessingEnvironment,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mock,MockProcessingEnvironment,answer,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,setId,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,setName,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,setDbs,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,setMemo,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,setStatus,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,setCreateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,setCreateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,setUpdateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,setUpdateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getId,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getId,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getIdAsInt,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getName,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getName,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getDbs,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getDbs,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getMemo,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getMemo,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getStatus,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getStatus,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getStatusAsInt,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getCreateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getCreateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getCreateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getCreateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getUpdateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getUpdateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getUpdateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbq,getUpdateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,setDbs,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,setSchema,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,setUrl,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,setUsername,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,setPassword,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,setStatus,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,setCreateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,setUpdateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getDbs,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getDbs,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getSchema,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getSchema,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getUrl,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getUrl,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getUsername,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getUsername,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getPassword,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getPassword,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getStatus,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getStatus,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getStatusAsInt,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getCreateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getCreateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getUpdateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,MonalisaServiceDbs,getUpdateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,setId,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,setLogTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,setName,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,setEnumIntA,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,setEnumStringA,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,setCreateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,setCreateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,setUpdateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,setUpdateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getId,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getId,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getIdAsInt,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getLogTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getLogTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getName,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getName,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getEnumIntA,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getEnumIntA,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getEnumStringA,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getEnumStringA,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getCreateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getCreateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getCreateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getCreateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getUpdateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getUpdateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getUpdateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestLogyyyymm,getUpdateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,setRecordId,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,setName,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,setTitle,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,setTsA,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,setCreateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,setCreateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,setUpdateTime,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,setUpdateBy,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,getRecordId,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,getRecordId,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,getRecordIdAsInt,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,getName,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,getName,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,getTitle,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,getTitle,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,getTsA,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestRecord,getTsA,Magic Number
